Physiography,Sitecover,Siteno,Site name,Incdate,Recdate,MAT,MAP,AET,Percloss
Scandinavian-NW-continental,Scots pine,320,Ilomansti,10/31/89,10/15/90,2,600,440,20.51
Scandinavian-NW-continental,Scots pine,320,Ilomansti,10/31/89,10/15/90,2,600,440,13.75
Scandinavian-NW-continental,Scots pine,320,Ilomansti,10/31/89,10/15/90,2,600,440,29.3
Scandinavian-NW-continental,Scots pine,320,Ilomansti,10/31/89,10/15/90,2,600,440,29.99
Scandinavian-NW-continental,Scots pine,320,Ilomansti,10/31/89,10/15/90,2,600,440,29.3
Scandinavian-NW-continental,Scots pine,320,Ilomansti,10/31/89,10/15/90,2,600,440,17.84
Scandinavian-NW-continental,Scots pine,320,Ilomansti,10/31/89,10/15/90,2,600,440,33.42
Scandinavian-NW-continental,Scots pine,320,Ilomansti,10/31/89,10/15/90,2,600,440,30.83
Scandinavian-NW-continental,Scots pine,320,Ilomansti,10/31/89,10/15/90,2,600,440,30.34
Scandinavian-NW-continental,Scots pine,320,Ilomansti,10/31/89,10/15/90,2,600,440,25.81
Scandinavian-NW-continental,Scots pine,320,Ilomansti,10/31/89,10/15/90,2,600,440,31.89
Scandinavian-NW-continental,Scots pine,320,Ilomansti,10/31/89,10/15/90,2,600,440,32.69
Scandinavian-NW-continental,Scots pine,320,Ilomansti,10/31/89,10/15/90,2,600,440,24.75
Scandinavian-NW-continental,Scots pine,320,Ilomansti,10/31/89,10/15/90,2,600,440,25.58
Scandinavian-NW-continental,Scots pine,320,Ilomansti,10/31/89,10/15/90,2,600,440,29.23
Scandinavian-NW-continental,Scots pine,320,Ilomansti,10/31/89,10/15/90,2,600,440,29.41
Scandinavian-NW-continental,Scots pine,320,Ilomansti,10/31/89,10/15/90,2,600,440,30.91
Scandinavian-NW-continental,Scots pine,320,Ilomansti,10/31/89,10/15/90,2,600,440,32.21
Scandinavian-NW-continental,Scots pine,320,Ilomansti,10/31/89,10/15/90,2,600,440,32.39
Scandinavian-NW-continental,Scots pine,320,Ilomansti,10/31/89,10/15/90,2,600,440,26.91
Scandinavian-NW-continental,Scots pine,320,Ilomansti,10/31/89,10/15/90,2,600,440,30.04
Scandinavian-NW-continental,Scots pine,320,Ilomansti,10/31/89,10/15/90,2,600,440,30.84
Scandinavian-NW-continental,Scots pine,320,Ilomansti,10/31/89,10/15/90,2,600,440,26.3
Scandinavian-NW-continental,Scots pine,318,Kajaani,10/27/89,10/18/90,1.9,564,422,23.07
Scandinavian-NW-continental,Scots pine,318,Kajaani,10/27/89,10/18/90,1.9,564,422,26.75
Scandinavian-NW-continental,Scots pine,318,Kajaani,10/27/89,10/18/90,1.9,564,422,26.02
Scandinavian-NW-continental,Scots pine,318,Kajaani,10/27/89,10/18/90,1.9,564,422,23.51
Scandinavian-NW-continental,Scots pine,318,Kajaani,10/27/89,10/18/90,1.9,564,422,22.04
Scandinavian-NW-continental,Scots pine,318,Kajaani,10/27/89,10/18/90,1.9,564,422,16.42
Scandinavian-NW-continental,Scots pine,318,Kajaani,10/27/89,10/18/90,1.9,564,422,25.7
Scandinavian-NW-continental,Scots pine,318,Kajaani,10/27/89,10/18/90,1.9,564,422,31.01
Scandinavian-NW-continental,Scots pine,318,Kajaani,10/27/89,10/18/90,1.9,564,422,26.64
Scandinavian-NW-continental,Scots pine,318,Kajaani,10/27/89,10/18/90,1.9,564,422,25.64
Scandinavian-NW-continental,Scots pine,318,Kajaani,10/27/89,10/18/90,1.9,564,422,24.9
Scandinavian-NW-continental,Scots pine,318,Kajaani,10/27/89,10/18/90,1.9,564,422,24.52
Scandinavian-NW-continental,Scots pine,318,Kajaani,10/27/89,10/18/90,1.9,564,422,21.63
Scandinavian-NW-continental,Scots pine,318,Kajaani,10/27/89,10/18/90,1.9,564,422,32.43
Scandinavian-NW-continental,Scots pine,318,Kajaani,10/27/89,10/18/90,1.9,564,422,27.73
Scandinavian-NW-continental,Scots pine,318,Kajaani,10/27/89,10/18/90,1.9,564,422,32.3
Scandinavian-NW-continental,Scots pine,318,Kajaani,10/27/89,10/18/90,1.9,564,422,22.29
Scandinavian-NW-continental,Scots pine,318,Kajaani,10/27/89,10/18/90,1.9,564,422,23.83
Scandinavian-NW-continental,Scots pine,318,Kajaani,10/27/89,10/18/90,1.9,564,422,28.49
Scandinavian-NW-continental,Scots pine,318,Kajaani,10/27/89,10/18/90,1.9,564,422,28.25
Scandinavian-NW-continental,Scots pine,318,Kajaani,10/27/89,10/18/90,1.9,564,422,24.57
Scandinavian-NW-continental,Scots pine,318,Kajaani,10/27/89,10/18/90,1.9,564,422,24.41
Scandinavian-NW-continental,Scots pine,318,Kajaani,10/27/89,10/18/90,1.9,564,422,24.4
Scandinavian-NW-continental,Scots pine,318,Kajaani,10/27/89,10/18/90,1.9,564,422,24.18
Scandinavian-NW-continental,Scots pine,318,Kajaani,10/27/89,10/18/90,1.9,564,422,19.61
Scandinavian-NW-continental,Scots pine,4,Norrliden,6/7/83,6/5/84,1.2,595,407,32.4
Scandinavian-NW-continental,Scots pine,4,Norrliden,6/7/83,6/5/84,1.2,595,407,29.64
Scandinavian-NW-continental,Scots pine,4,Norrliden,6/7/83,6/5/84,1.2,595,407,24.96
Scandinavian-NW-continental,Scots pine,4,Norrliden,6/7/83,6/5/84,1.2,595,407,42.93
Scandinavian-NW-continental,Scots pine,4,Norrliden,6/7/83,6/5/84,1.2,595,407,27.61
Scandinavian-NW-continental,Scots pine,4,Norrliden,6/7/83,6/5/84,1.2,595,407,23
Scandinavian-NW-continental,Scots pine,4,Norrliden,6/7/83,6/5/84,1.2,595,407,24.16
Scandinavian-NW-continental,Scots pine,4,Norrliden,6/7/83,6/5/84,1.2,595,407,25.07
Scandinavian-NW-continental,Scots pine,4,Norrliden,6/7/83,6/5/84,1.2,595,407,25.37
Scandinavian-NW-continental,Scots pine,4,Norrliden,6/7/83,6/5/84,1.2,595,407,20.51
Scandinavian-NW-continental,Scots pine,4,Norrliden,6/7/83,6/5/84,1.2,595,407,29.5
Scandinavian-NW-continental,Scots pine,4,Norrliden,6/7/83,6/5/84,1.2,595,407,27.73
Scandinavian-NW-continental,Scots pine,4,Norrliden,6/7/83,6/5/84,1.2,595,407,36.7
Scandinavian-NW-continental,Scots pine,4,Norrliden,6/7/83,6/5/84,1.2,595,407,31.4
Scandinavian-NW-continental,Scots pine,4,Norrliden,6/7/83,6/5/84,1.2,595,407,29.64
Scandinavian-NW-continental,Scots pine,4,Norrliden,6/7/83,6/5/84,1.2,595,407,25.64
Scandinavian-NW-continental,Scots pine,4,Norrliden,6/7/83,6/5/84,1.2,595,407,24.95
Scandinavian-NW-continental,Scots pine,4,Norrliden,6/7/83,6/5/84,1.2,595,407,20.54
Scandinavian-NW-continental,Scots pine,4,Norrliden,6/7/83,6/5/84,1.2,595,407,26.53
Scandinavian-NW-continental,Scots pine,4,Norrliden,6/7/83,6/5/84,1.2,595,407,30.53
Scandinavian-NW-continental,Scots pine,4,Norrliden,6/7/83,6/5/84,1.2,595,407,31.79
Scandinavian-NW-continental,Scots pine,4,Norrliden,6/7/83,6/5/84,1.2,595,407,25.72
Scandinavian-NW-continental,Scots pine,4,Norrliden,6/7/83,6/5/84,1.2,595,407,23.93
Scandinavian-NW-continental,Scots pine,4,Norrliden,6/7/83,6/5/84,1.2,595,407,31.76
Scandinavian-NW-continental,Scots pine,4,Norrliden,6/7/83,6/5/84,1.2,595,407,24.7
European west coast or Atlantic climate,Maritime pine,306,Aguas Santas,4/5/89,4/5/90,12.5,1500,645,42.27
European west coast or Atlantic climate,Maritime pine,306,Aguas Santas,4/5/89,4/5/90,12.5,1500,645,46.87
European west coast or Atlantic climate,Maritime pine,306,Aguas Santas,4/5/89,4/5/90,12.5,1500,645,46.25
European west coast or Atlantic climate,Maritime pine,306,Aguas Santas,4/5/89,4/5/90,12.5,1500,645,40.64
European west coast or Atlantic climate,Maritime pine,306,Aguas Santas,4/5/89,4/5/90,12.5,1500,645,47.48
European west coast or Atlantic climate,Maritime pine,306,Aguas Santas,4/5/89,4/5/90,12.5,1500,645,42.6
European west coast or Atlantic climate,Maritime pine,306,Aguas Santas,4/5/89,4/5/90,12.5,1500,645,42.27
European west coast or Atlantic climate,Maritime pine,306,Aguas Santas,4/5/89,4/5/90,12.5,1500,645,41.85
European west coast or Atlantic climate,Maritime pine,306,Aguas Santas,4/5/89,4/5/90,12.5,1500,645,38.35
European west coast or Atlantic climate,Maritime pine,306,Aguas Santas,4/5/89,4/5/90,12.5,1500,645,41.6
European west coast or Atlantic climate,Maritime pine,306,Aguas Santas,4/5/89,4/5/90,12.5,1500,645,40.93
European west coast or Atlantic climate,Maritime pine,306,Aguas Santas,4/5/89,4/5/90,12.5,1500,645,44.09
European west coast or Atlantic climate,Maritime pine,306,Aguas Santas,4/5/89,4/5/90,12.5,1500,645,40.29
European west coast or Atlantic climate,Maritime pine,306,Aguas Santas,4/5/89,4/5/90,12.5,1500,645,38.13
European west coast or Atlantic climate,Maritime pine,306,Aguas Santas,4/5/89,4/5/90,12.5,1500,645,45.47
European west coast or Atlantic climate,Maritime pine,306,Aguas Santas,4/5/89,4/5/90,12.5,1500,645,41.01
European west coast or Atlantic climate,Maritime pine,306,Aguas Santas,4/5/89,4/5/90,12.5,1500,645,28.29
European west coast or Atlantic climate,Maritime pine,306,Aguas Santas,4/5/89,4/5/90,12.5,1500,645,43.74
European west coast or Atlantic climate,Maritime pine,306,Aguas Santas,4/5/89,4/5/90,12.5,1500,645,42.72
European west coast or Atlantic climate,Maritime pine,306,Aguas Santas,4/5/89,4/5/90,12.5,1500,645,43.31
European west coast or Atlantic climate,Maritime pine,306,Aguas Santas,4/5/89,4/5/90,12.5,1500,645,43.07
European west coast or Atlantic climate,Maritime pine,306,Aguas Santas,4/5/89,4/5/90,12.5,1500,645,46.09
European west coast or Atlantic climate,Maritime pine,306,Aguas Santas,4/5/89,4/5/90,12.5,1500,645,39.31
European west coast or Atlantic climate,Maritime pine,306,Aguas Santas,4/5/89,4/5/90,12.5,1500,645,49.79
European west coast or Atlantic climate,Mixed pine forest,308 2,Furadouro,12/15/89,12/15/90,15.2,607,596,39.84
European west coast or Atlantic climate,Mixed pine forest,308 2,Furadouro,12/15/89,12/15/90,15.2,607,596,41.63
European west coast or Atlantic climate,Mixed pine forest,308 2,Furadouro,12/15/89,12/15/90,15.2,607,596,36.4
European west coast or Atlantic climate,Mixed pine forest,308 2,Furadouro,12/15/89,12/15/90,15.2,607,596,36.99
European west coast or Atlantic climate,Mixed pine forest,308 2,Furadouro,12/15/89,12/15/90,15.2,607,596,40.23
European west coast or Atlantic climate,Mixed pine forest,308 2,Furadouro,12/15/89,12/15/90,15.2,607,596,40.52
European west coast or Atlantic climate,Mixed pine forest,308 2,Furadouro,12/15/89,12/15/90,15.2,607,596,37.15
European west coast or Atlantic climate,Mixed pine forest,308 2,Furadouro,12/15/89,12/15/90,15.2,607,596,44.23
European west coast or Atlantic climate,Mixed pine forest,308 2,Furadouro,12/15/89,12/15/90,15.2,607,596,48.1
European west coast or Atlantic climate,Mixed pine forest,308 2,Furadouro,12/15/89,12/15/90,15.2,607,596,42.1
European west coast or Atlantic climate,Mixed pine forest,308 2,Furadouro,12/15/89,12/15/90,15.2,607,596,50.41
European west coast or Atlantic climate,Mixed pine forest,308 2,Furadouro,12/15/89,12/15/90,15.2,607,596,38.55
European west coast or Atlantic climate,Mixed pine forest,308 2,Furadouro,12/15/89,12/15/90,15.2,607,596,44.91
European west coast or Atlantic climate,Mixed pine forest,308 2,Furadouro,12/15/89,12/15/90,15.2,607,596,53.37
European west coast or Atlantic climate,Mixed pine forest,308 2,Furadouro,12/15/89,12/15/90,15.2,607,596,45.93
European west coast or Atlantic climate,Mixed pine forest,308 2,Furadouro,12/15/89,12/15/90,15.2,607,596,39.95
European west coast or Atlantic climate,Mixed pine forest,308 2,Furadouro,12/15/89,12/15/90,15.2,607,596,47.92
European west coast or Atlantic climate,Mixed pine forest,308 2,Furadouro,12/15/89,12/15/90,15.2,607,596,54.28
European west coast or Atlantic climate,Mixed pine forest,308 2,Furadouro,12/15/89,12/15/90,15.2,607,596,43.6
European west coast or Atlantic climate,Mixed pine forest,308 2,Furadouro,12/15/89,12/15/90,15.2,607,596,46.71
European west coast or Atlantic climate,Mixed pine forest,308 2,Furadouro,12/15/89,12/15/90,15.2,607,596,37.23
European west coast or Atlantic climate,Mixed pine forest,308 2,Furadouro,12/15/89,12/15/90,15.2,607,596,50.74
European west coast or Atlantic climate,Mixed pine forest,308 2,Furadouro,12/15/89,12/15/90,15.2,607,596,45.53
European west coast or Atlantic climate,Mixed pine forest,308 2,Furadouro,12/15/89,12/15/90,15.2,607,596,50.33
European west coast or Atlantic climate,Mixed pine forest,308 2,Furadouro,12/15/89,12/15/90,15.2,607,596,43.08
European west coast or Atlantic climate,Maritime pine,308 1,Furadouro,12/15/89,12/15/90,15.2,607,596,38.61
European west coast or Atlantic climate,Maritime pine,308 1,Furadouro,12/15/89,12/15/90,15.2,607,596,46.02
European west coast or Atlantic climate,Maritime pine,308 1,Furadouro,12/15/89,12/15/90,15.2,607,596,40.49
European west coast or Atlantic climate,Maritime pine,308 1,Furadouro,12/15/89,12/15/90,15.2,607,596,42.02
European west coast or Atlantic climate,Maritime pine,308 1,Furadouro,12/15/89,12/15/90,15.2,607,596,36.47
European west coast or Atlantic climate,Maritime pine,308 1,Furadouro,12/15/89,12/15/90,15.2,607,596,36.99
European west coast or Atlantic climate,Maritime pine,308 1,Furadouro,12/15/89,12/15/90,15.2,607,596,32.93
European west coast or Atlantic climate,Maritime pine,308 1,Furadouro,12/15/89,12/15/90,15.2,607,596,35.33
European west coast or Atlantic climate,Maritime pine,308 1,Furadouro,12/15/89,12/15/90,15.2,607,596,44.81
European west coast or Atlantic climate,Maritime pine,308 1,Furadouro,12/15/89,12/15/90,15.2,607,596,45.59
European west coast or Atlantic climate,Maritime pine,308 1,Furadouro,12/15/89,12/15/90,15.2,607,596,46.02
European west coast or Atlantic climate,Maritime pine,308 1,Furadouro,12/15/89,12/15/90,15.2,607,596,37.22
European west coast or Atlantic climate,Maritime pine,308 1,Furadouro,12/15/89,12/15/90,15.2,607,596,35.21
European west coast or Atlantic climate,Maritime pine,308 1,Furadouro,12/15/89,12/15/90,15.2,607,596,36.22
European west coast or Atlantic climate,Maritime pine,308 1,Furadouro,12/15/89,12/15/90,15.2,607,596,43.95
European west coast or Atlantic climate,Maritime pine,308 1,Furadouro,12/15/89,12/15/90,15.2,607,596,40.09
European west coast or Atlantic climate,Maritime pine,308 1,Furadouro,12/15/89,12/15/90,15.2,607,596,57.27
European west coast or Atlantic climate,Maritime pine,308 1,Furadouro,12/15/89,12/15/90,15.2,607,596,44.53
European west coast or Atlantic climate,Maritime pine,308 1,Furadouro,12/15/89,12/15/90,15.2,607,596,46.81
European west coast or Atlantic climate,Maritime pine,308 1,Furadouro,12/15/89,12/15/90,15.2,607,596,43.21
European west coast or Atlantic climate,Maritime pine,308 1,Furadouro,12/15/89,12/15/90,15.2,607,596,56.79
European west coast or Atlantic climate,Maritime pine,308 1,Furadouro,12/15/89,12/15/90,15.2,607,596,37.05
European west coast or Atlantic climate,Maritime pine,308 1,Furadouro,12/15/89,12/15/90,15.2,607,596,58.93
European west coast or Atlantic climate,Maritime pine,308 1,Furadouro,12/15/89,12/15/90,15.2,607,596,42.84
European west coast or Atlantic climate,Maritime pine,308 1,Furadouro,12/15/89,12/15/90,15.2,607,596,41.28
European west coast or Atlantic climate,Radiata pine,305,Capelada,4/3/89,4/3/90,12.9,1062,654,48.17
European west coast or Atlantic climate,Radiata pine,305,Capelada,4/3/89,4/3/90,12.9,1062,654,51.48
European west coast or Atlantic climate,Radiata pine,305,Capelada,4/3/89,4/3/90,12.9,1062,654,39.54
European west coast or Atlantic climate,Radiata pine,305,Capelada,4/3/89,4/3/90,12.9,1062,654,48.67
European west coast or Atlantic climate,Radiata pine,305,Capelada,4/3/89,4/3/90,12.9,1062,654,55.99
European west coast or Atlantic climate,Radiata pine,305,Capelada,4/3/89,4/3/90,12.9,1062,654,40.98
European west coast or Atlantic climate,Radiata pine,305,Capelada,4/3/89,4/3/90,12.9,1062,654,43.08
European west coast or Atlantic climate,Radiata pine,305,Capelada,4/3/89,4/3/90,12.9,1062,654,42.44
European west coast or Atlantic climate,Radiata pine,305,Capelada,4/3/89,4/3/90,12.9,1062,654,45.99
European west coast or Atlantic climate,Radiata pine,305,Capelada,4/3/89,4/3/90,12.9,1062,654,48.59
European west coast or Atlantic climate,Radiata pine,305,Capelada,4/3/89,4/3/90,12.9,1062,654,44.01
European west coast or Atlantic climate,Radiata pine,305,Capelada,4/3/89,4/3/90,12.9,1062,654,44.71
European west coast or Atlantic climate,Radiata pine,305,Capelada,4/3/89,4/3/90,12.9,1062,654,44.02
European west coast or Atlantic climate,Radiata pine,305,Capelada,4/3/89,4/3/90,12.9,1062,654,44.08
European west coast or Atlantic climate,Radiata pine,305,Capelada,4/3/89,4/3/90,12.9,1062,654,47.12
European west coast or Atlantic climate,Radiata pine,305,Capelada,4/3/89,4/3/90,12.9,1062,654,48.07
European west coast or Atlantic climate,Radiata pine,305,Capelada,4/3/89,4/3/90,12.9,1062,654,42.33
European west coast or Atlantic climate,Radiata pine,305,Capelada,4/3/89,4/3/90,12.9,1062,654,48.6
European west coast or Atlantic climate,Radiata pine,305,Capelada,4/3/89,4/3/90,12.9,1062,654,41.39
European west coast or Atlantic climate,Radiata pine,305,Capelada,4/3/89,4/3/90,12.9,1062,654,43.02
European west coast or Atlantic climate,Radiata pine,305,Capelada,4/3/89,4/3/90,12.9,1062,654,49.2
European west coast or Atlantic climate,Radiata pine,305,Capelada,4/3/89,4/3/90,12.9,1062,654,40.55
European west coast or Atlantic climate,Radiata pine,305,Capelada,4/3/89,4/3/90,12.9,1062,654,43.63
European west coast or Atlantic climate,Radiata pine,305,Capelada,4/3/89,4/3/90,12.9,1062,654,44.18
European west coast or Atlantic climate,Scots pine,302,La Gileppe,12/7/88,12/13/88,6.9,1200,566,35.56
European west coast or Atlantic climate,Scots pine,302,La Gileppe,12/7/88,12/13/88,6.9,1200,566,30.24
European west coast or Atlantic climate,Scots pine,302,La Gileppe,12/7/88,12/13/88,6.9,1200,566,34.3
European west coast or Atlantic climate,Scots pine,302,La Gileppe,12/7/88,12/13/88,6.9,1200,566,36.46
European west coast or Atlantic climate,Scots pine,302,La Gileppe,12/7/88,12/13/88,6.9,1200,566,34.9
European west coast or Atlantic climate,Scots pine,302,La Gileppe,12/7/88,12/13/88,6.9,1200,566,24.66
European west coast or Atlantic climate,Scots pine,302,La Gileppe,12/7/88,12/13/88,6.9,1200,566,43.75
European west coast or Atlantic climate,Scots pine,302,La Gileppe,12/7/88,12/13/88,6.9,1200,566,42.33
European west coast or Atlantic climate,Scots pine,302,La Gileppe,12/7/88,12/13/88,6.9,1200,566,38.79
European west coast or Atlantic climate,Scots pine,302,La Gileppe,12/7/88,12/13/88,6.9,1200,566,35.49
European west coast or Atlantic climate,Scots pine,302,La Gileppe,12/7/88,12/13/88,6.9,1200,566,33.82
European west coast or Atlantic climate,Scots pine,302,La Gileppe,12/7/88,12/13/88,6.9,1200,566,36.05
European west coast or Atlantic climate,Scots pine,302,La Gileppe,12/7/88,12/13/88,6.9,1200,566,41.78
European west coast or Atlantic climate,Scots pine,302,La Gileppe,12/7/88,12/13/88,6.9,1200,566,45.72
European west coast or Atlantic climate,Scots pine,302,La Gileppe,12/7/88,12/13/88,6.9,1200,566,38.34
European west coast or Atlantic climate,Scots pine,302,La Gileppe,12/7/88,12/13/88,6.9,1200,566,37.92
European west coast or Atlantic climate,Scots pine,302,La Gileppe,12/7/88,12/13/88,6.9,1200,566,31.9
European west coast or Atlantic climate,Scots pine,302,La Gileppe,12/7/88,12/13/88,6.9,1200,566,35.26
European west coast or Atlantic climate,Scots pine,302,La Gileppe,12/7/88,12/13/88,6.9,1200,566,39.45
European west coast or Atlantic climate,Scots pine,302,La Gileppe,12/7/88,12/13/88,6.9,1200,566,36.32
European west coast or Atlantic climate,Scots pine,302,La Gileppe,12/7/88,12/13/88,6.9,1200,566,42.46
European west coast or Atlantic climate,Scots pine,302,La Gileppe,12/7/88,12/13/88,6.9,1200,566,37.8
European west coast or Atlantic climate,Scots pine,302,La Gileppe,12/7/88,12/13/88,6.9,1200,566,38.86
European west coast or Atlantic climate,Scots pine,302,La Gileppe,12/7/88,12/13/88,6.9,1200,566,36.19
European west coast or Atlantic climate,Scots pine,302,La Gileppe,12/7/88,12/13/88,6.9,1200,566,43.21
European west coast or Atlantic climate,Austrian pine,300,Roggebotzand,10/24/88,10/16/89,10.3,826,624,38.98
European west coast or Atlantic climate,Austrian pine,300,Roggebotzand,10/24/88,10/16/89,10.3,826,624,38.61
European west coast or Atlantic climate,Austrian pine,300,Roggebotzand,10/24/88,10/16/89,10.3,826,624,41.34
European west coast or Atlantic climate,Austrian pine,300,Roggebotzand,10/24/88,10/16/89,10.3,826,624,41.4
European west coast or Atlantic climate,Austrian pine,300,Roggebotzand,10/24/88,10/16/89,10.3,826,624,47.55
European west coast or Atlantic climate,Austrian pine,300,Roggebotzand,10/24/88,10/16/89,10.3,826,624,38.89
European west coast or Atlantic climate,Austrian pine,300,Roggebotzand,10/24/88,10/16/89,10.3,826,624,43.61
European west coast or Atlantic climate,Austrian pine,300,Roggebotzand,10/24/88,10/16/89,10.3,826,624,41.82
European west coast or Atlantic climate,Austrian pine,300,Roggebotzand,10/24/88,10/16/89,10.3,826,624,36.61
European west coast or Atlantic climate,Austrian pine,300,Roggebotzand,10/24/88,10/16/89,10.3,826,624,37.2
European west coast or Atlantic climate,Austrian pine,300,Roggebotzand,10/24/88,10/16/89,10.3,826,624,36.44
European west coast or Atlantic climate,Austrian pine,300,Roggebotzand,10/24/88,10/16/89,10.3,826,624,41.45
European west coast or Atlantic climate,Austrian pine,300,Roggebotzand,10/24/88,10/16/89,10.3,826,624,40.44
European west coast or Atlantic climate,Austrian pine,300,Roggebotzand,10/24/88,10/16/89,10.3,826,624,41.05
European west coast or Atlantic climate,Austrian pine,300,Roggebotzand,10/24/88,10/16/89,10.3,826,624,42.04
European west coast or Atlantic climate,Austrian pine,300,Roggebotzand,10/24/88,10/16/89,10.3,826,624,36.61
European west coast or Atlantic climate,Austrian pine,300,Roggebotzand,10/24/88,10/16/89,10.3,826,624,38.25
European west coast or Atlantic climate,Austrian pine,300,Roggebotzand,10/24/88,10/16/89,10.3,826,624,37.33
European west coast or Atlantic climate,Austrian pine,300,Roggebotzand,10/24/88,10/16/89,10.3,826,624,36.33
European west coast or Atlantic climate,Austrian pine,300,Roggebotzand,10/24/88,10/16/89,10.3,826,624,46.34
European west coast or Atlantic climate,Austrian pine,300,Roggebotzand,10/24/88,10/16/89,10.3,826,624,38.12
European west coast or Atlantic climate,Austrian pine,300,Roggebotzand,10/24/88,10/16/89,10.3,826,624,32.84
European west coast or Atlantic climate,Austrian pine,300,Roggebotzand,10/24/88,10/16/89,10.3,826,624,39.44
European west coast or Atlantic climate,Austrian pine,300,Roggebotzand,10/24/88,10/16/89,10.3,826,624,46.43
European west coast or Atlantic climate,Austrian pine,300,Roggebotzand,10/24/88,10/16/89,10.3,826,624,38.23
